Date,0101.HK,1038.HK,1044.HK,1109.HK,0011.HK,0012.HK,0016.HK,0017.HK,0001.HK,0267.HK,0027.HK,0291.HK,0002.HK,0322.HK,0003.HK,0005.HK,0688.HK,0006.HK,0941.HK
2000-02-25,0.010471144062638526,-0.04661018490209119,0.012345816569863832,-0.040540581902419145,-0.003472222222222222,-0.03081233572053704,0.023972602739726026,-0.03333329608630583,-0.014150913944872272,-0.03448275185087495,0.04999995032946466,-0.06306302421111921,0.0030394671575451346,0.0465115827763649,-0.03141381698979758,-0.016483516483516484,-0.09649180904330874,-0.0063025051822984575,0.0036231884057971015
2000-02-28,-0.04663210643045322,-0.04464285790312048,-0.040963512223318434,-0.02898547970379774,-0.013937282229965157,-0.05444125982950477,-0.030405405405405407,-0.026200892113451255,-0.04545456867048824,-0.02290077961524865,0.033333300219643106,-0.019138731680735734,-0.006060629179983428,-0.01111110080907347,-0.021621439878109786,-0.00558659217877095,-0.09901038614932128,-0.02500001589457194,-0.056666666666666664
2000-02-29,-0.05405405405405406,-0.040540607880580046,0.010100861030668793,-0.04285710271523855,-0.024305555555555556,0.0,-0.024305555555555556,-0.01754393703213938,0.024509822389891613,0.015584426339388538,-0.016129016752173694,-0.04285715984719824,0.04573170838080868,-0.04545457008456409,0.005524654890240703,-0.008333333333333333,0.09677455788169347,0.014957281503225497,-0.010344827586206896
2000-03-01,0.0,-0.03738314258509739,-0.03999984711494496,-0.014925358528601555,-0.0035460992907801418,-0.015105704899020371,-0.014234875444839857,-0.008928511745434653,-0.024038377155504893,0.015189884656763596,0.0,0.0,-0.054913231068571725,0.05882347166332156,0.03783794341298132,-0.0110803324099723,-0.07619065832801772,0.0,-0.0410958904109589
2000-03-02,0.0056818397330839045,-0.009615329948400716,-0.10937495785836636,-0.015151590409902028,-0.024822695035460994,-0.006116261829520327,0.017985611510791366,-0.03153152019508583,-0.014563075604166736,-0.0025000348721586664,-0.03225803350434739,-0.03465354593728666,0.0060423194005831075,0.0,-0.03626927502227596,-0.014005602240896359,-0.020617829760397024,-0.029350136341436673,-0.013513513513513514
2000-03-03,0.022727250560256557,0.014285677955264137,-0.01764705413066319,0.0,0.007272727272727273,-0.015384580195187837,0.014134275618374558,0.014285724927722144,0.009900933591484683,-0.010000039853895618,0.016666650109821553,0.020408135093021612,-0.008982126887789658,0.04545457008456409,0.005347482232997339,-0.002857142857142857,0.021051873708659546,0.010845987343810483,0.034013605442176874
2000-03-06,-0.005555576748318142,0.018181800842285156,0.1377249319795166,-0.014925358528601555,-0.02464788732394366,-0.01543217595264049,0.0136986301369863,0.018181797865257726,0.02380954075347657,0.0025063007113371254,0.016949238156632324,-0.05769232693492653,-0.02121214433149858,0.0,-0.010416792880695238,-0.011428571428571429,0.06930698278257381,-0.014893633254030918,0.0
2000-03-07,0.0224719967990831,0.3545454198663885,-0.051020528196823095,0.06153849680748341,0.0036231884057971015,-0.0062499390198857896,0.003424657534246575,-0.004464255872717327,0.04716984742241463,0.08728182599629031,0.0172413633637985,-0.0051021134141366175,0.03405579921984125,0.0813953391663639,-0.010526357837116945,0.002932551319648094,0.0,0.043478260869565216,0.0
2000-03-08,0.022727250560256557,0.05743239302980071,-0.005263371012952656,0.08695652549493667,0.025179856115107913,0.019169258885635792,0.05555555555555555,0.004587124926727583,0.04285715302351451,0.03058819381296857,0.0,0.052631561651398456,0.04559270305261569,0.0813953391663639,0.0053762315356145176,0.04154302670623145,-0.01904788524864128,0.010526315789473684,0.013333333333333334
2000-03-09,-0.011111153496636285,-0.06709260464245012,0.02702739808101935,-0.128205087057936,-0.034722222222222224,-0.02187490272219876,0.029605263157894735,-0.013513523036127904,-0.040540550937122416,0.006818186964604756,-0.01666674945089223,-0.029850758632401105,0.011627839925551307,0.0337079005355176,-0.015789406499389227,-0.008450704225352112,-0.04716955946702604,-0.037344381920519594,-0.05194805194805195
2000-03-10,0.01123599839954155,-0.02054795773263284,-0.016129025843164512,0.0,0.0035211267605633804,0.009523834246840914,-0.024844720496894408,0.0,0.009216636106880316,0.004514736046637159,-0.03389827426361236,0.12999998022782333,-0.028818443170411316,0.08510636544000942,0.0,0.0,-0.06796024369384498,-0.0021458900728639945,-0.016778523489932886
2000-03-13,0.01123599839954155,0.0034482890161974676,-0.010988850189653203,0.014084577986089954,0.0,0.028571502740522746,-0.06451612903225806,0.013392867386977635,-0.03181824224927749,0.011415503093590601,0.0172413633637985,0.04867252440049645,-0.02694615223839344,0.11538462420187086,0.0053762315356145176,0.0,-0.010416836955294682,-0.008583642151915002,-0.056338028169014086
2000-03-14,0.022727250560256557,-0.003378391222330155,-0.01111149469361553,-0.013888957875743527,-0.025735294117647058,0.012345671930950413,-0.0034129692832764505,-0.021929872280930397,-0.037383164516930356,0.0022727591805494856,0.0172413633637985,-0.025423737034651665,-0.015243902793602892,-0.03389827426361236,-0.01069522915789507,-0.008771929824561403,0.0,-0.004310361128499224,-0.011029411764705883
2000-03-15,0.0,-0.04067799196404926,-0.005586820366333136,-0.014285700905079517,0.0038461538461538464,0.018633588409235277,-0.0035087719298245615,-0.017937199507938376,0.014705956226233115,-0.01594537165529121,0.03636360089641049,0.008771963455614111,0.05312502384185791,0.037735927567532065,0.005434669060235714,0.0029411764705882353,0.03157836339068346,0.0065217225447944975,-0.0037593984962406013
2000-03-16,0.016949108707875884,-0.06293710211190841,0.005618208286812199,-0.044117692174795525,0.011406844106463879,-0.0030394838029202498,-0.03859649122807018,-0.027397279844562545,-0.03809522454007589,-0.03255813177533635,0.0,0.02666658403207357,0.026706162931942293,-0.01754384313814067,0.0,0.005847953216374269,-0.030927222372583944,-0.012903192991851479,-0.03802281368821293
2000-03-17,0.016666624281141493,-0.0035714421953473774,-0.05586613727680701,0.014925358528601555,0.014705882352941176,0.030303071260418677,-0.01056338028169014,0.05069131685270785,-0.004716904178537225,0.004761971636928699,-0.01754384313814067,0.004166639205311153,0.017291021928792245,-0.01785712575121809,-0.01047124353564688,0.00558659217877095,-0.010526424643471664,-0.004310361128499224,0.050387596899224806
2000-03-20,0.016483473872783205,-0.01449273960151203,0.029939865558907146,0.02985071705720311,-0.014705882352941176,0.021148054234153082,-0.0036231884057971015,0.05000007110796159,0.009708682523521629,0.035714312825781906,-0.0172413633637985,-0.016949216816367553,-0.020172932206015196,0.0,-0.01075272918617437,0.005681818181818182,0.0,0.017391287762185802,0.10384615384615385
2000-03-21,0.0,-0.007220243950571991,-0.017441860048355788,-0.04285710271523855,-0.011111111111111112,-0.029585729192520355,-0.025454545454545455,-0.04741376237797344,0.018867918828039794,-0.020642216300810635,-0.034482726727597,-0.0974576880294646,-0.008823506972369026,-0.055555610745039265,-0.01075272918617437,-0.014084507042253521,-0.010752868909938129,-0.0021552216708998293,0.006944444444444444
2000-03-22,0.022222201029459637,-0.017667844999275477,0.005917402803686022,0.0,-0.007352941176470588,0.027272797924222218,-0.011029411764705883,-0.008849596901469286,0.01818181112417197,-0.023094643157592066,0.1403508496746789,-0.03636358820174319,-0.0029499198913610276,0.03846161781683767,0.0,-0.008333333333333333,0.010989199758801154,0.023913010306980297,0.010101010101010102
2000-03-23,0.005524882837687902,-0.0105633535595122,-0.011627667756221404,0.014925358528601555,0.0,-0.025936560837611946,-0.021897810218978103,0.004464355641542981,-0.008546960199370375,-0.021077298454546117,0.0,-0.013953397871787614,0.020710082211242365,-0.018518610500991368,0.0,-0.008287292817679558,0.0,-0.01914896863572141,-0.013157894736842105
2000-03-24,-0.010989052448102828,0.003496516787968925,0.0,0.015151500099837775,0.0,-0.0058308469227133205,0.0,0.03571434628821558,-0.012931098740331354,0.038004715066401705,0.04838705025652108,0.01886789859563553,0.02906976615241445,0.01851850012202395,0.010752463071229035,0.025069637883008356,0.021739499811517127,0.00865795897350957,-0.020066889632107024
2000-03-27,0.0,0.031034469604492188,0.05882368299647733,0.0,0.007246376811594203,0.014492719272663102,0.011029411764705883,0.012820522615918005,0.004310366246777118,0.041189962654069066,0.04999995032946466,0.04090910767975014,-0.014084507042253521,0.0,-0.015789406499389227,0.005319148936170213,0.021051873708659546,0.0021412949140774172,0.0410958904109589
2000-03-28,0.05494505264177207,0.003355717584897178,0.03333331963395818,0.02898547970379774,0.0,0.025641093521864382,0.010948905109489052,-0.04641347425848476,0.017094011635412784,0.04395604684365885,-0.015624985448084446,-0.013157899541278207,-0.008571406773158482,-0.018181800448205245,0.0,-0.010638297872340425,-0.020617829760397024,0.0,0.016666666666666666
2000-03-29,-0.02105261150159334,-0.02027028289652795,0.015789464121213664,-0.04285710271523855,-0.011029411764705883,0.022222210750361234,0.01090909090909091,-0.008928511745434653,0.02136753735343399,0.06842108840072851,0.016666650109821553,-0.018181794100871593,0.005714307512555803,0.01851850012202395,-0.005291243625575637,-0.005420054200542005,0.0,0.0,-0.019736842105263157
2000-03-30,0.03260871706026983,-0.006896578032394935,-0.051813653552832205,0.0,0.015037593984962405,0.019021754774805878,0.0036231884057971015,0.013636373794643863,-0.004273434481349171,-0.060098576944956544,-0.04761900256640572,0.004629599295447581,-0.01977403199905861,0.0,0.0159577306323906,-0.008152173913043478,0.021505671382626275,0.0042735206452968084,-0.0684931506849315
2000-03-31,0.02659574576015658,0.0,-0.010988850189653203,-0.014705868173635691,0.007407407407407408,0.010928955644284567,0.003676470588235294,-0.004587227441475868,0.0,0.0021276893431102575,0.0,-0.018433155414109382,0.008695630059725996,0.037735927567532065,0.020942227922722934,0.008310249307479225,-0.022221372464712428,0.002132163557946063,0.03787878787878788
2000-04-03,0.05699484067115747,-0.020833280903320338,0.011110946718609217,-0.07462688160516194,-0.014545454545454545,-0.02710020767202949,-0.025925925925925925,-0.046082949783351035,-0.05579399259607175,-0.07627115781822874,-0.0491803775260399,-0.04225353764159312,-0.008596075605766248,0.01851850012202395,-0.010152406703301985,-0.04891304347826087,-0.0804598346035695,-0.00424621984546507,-0.025735294117647058
2000-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04891304347826087,0.0,0.0,0.0
2000-04-05,-0.009803865653465601,-0.03571428571428571,-0.021978242332697465,0.016666650109821553,0.007518796992481203,0.002785487922667301,0.07058823529411765,0.004830993500231687,-0.0047619284834386245,-0.016166323843380993,-0.0172413633637985,0.004999967219812387,0.038575644143313534,-0.018518610500991368,0.0,0.02601156069364162,-0.01298715888236081,0.008510670763380985,-0.04365079365079365
2000-04-06,0.05,0.02205876681219082,0.011110946718609217,-0.016129016752173694,-0.0036900369003690036,-0.03611116990439867,0.0,-0.019047597763603333,0.01923076330915824,-0.04439258471699916,0.0,-0.014634051253748972,0.008571406773158482,0.018868020014566025,0.035000176953144044,-0.016901408450704224,0.03896171737440634,-0.00423730423107302,0.03292181069958848
2000-04-07,-0.028037401503044228,-0.02857140132359096,-0.04571404979417933,0.016129016752173694,-0.011029411764705883,0.0028735349820628356,-0.029411764705882353,-0.004830885537831968,-0.022935796438159413,0.00952384838362073,0.0,-0.004902030800522198,-0.022471889644660934,0.018868020014566025,-0.043062096328864756,-0.014124293785310734,0.012048328201316787,0.0021276271089594413,0.053231939163498096
2000-04-10,0.0,-0.007299228407856021,-0.029411587656838628,0.0,-0.0037174721189591076,0.005747069964125671,0.06439393939393939,-0.019417453609551497,0.0046729205054815036,-0.023255861372944525,0.0,-0.029411776708660946,-0.017142813546316964,-0.018518610500991368,-0.009901108978113584,-0.017045454545454544,-0.046511191824908135,0.006369491751101605,-0.03546099290780142
2000-04-11,0.04522611235088775,0.007352898896360429,0.0,0.016949238156632324,0.0,0.00867054289589236,0.0,0.02512557114290572,-0.018691582258465178,-0.02444983105454781,0.03636360089641049,0.03553308287516957,0.011730250550670033,0.0,0.004999895643017615,0.008670520231213872,0.012658442680717943,-0.006342478687092475,-0.003875968992248062
2000-04-12,0.038461594891973455,0.025547473455658425,0.005988194598716247,0.06666660043928621,0.003676470588235294,0.028653333884298225,-0.007462686567164179,0.03465345274951091,-0.009569323738438008,0.0025063007113371254,0.0,-0.009901027844045649,0.014492753623188406,0.0,0.019999830058985205,0.005747126436781609,0.03947429608701647,-0.002123109922732535,0.008064516129032258
2000-04-13,0.04950494862528325,-0.057553903526303504,0.006024343815562831,0.11290321340173895,0.02564102564102564,0.019774028205683074,-0.026515151515151516,0.0,-0.004926132723940006,-0.025706891886616987,0.0,-0.015075279129710404,-0.011527421241619071,0.0,0.0,-0.0028735632183908046,0.012987239124802112,0.0,0.05
2000-04-14,-0.028571446736653645,-0.019011407395610372,-0.005916746206161263,0.0,0.0,0.04857148500736792,0.019762845849802372,0.03921575286377611,-0.009999943424139724,-0.03430085065461866,0.03636360089641049,0.020512793692883488,0.026239112125299127,0.019230751596258297,-0.01104985671283809,0.005780346820809248,0.026316170291919343,0.012765924981299867,-0.024193548387096774
2000-04-17,0.02631578947368421,0.0,-0.02395233542099535,-0.046874956344253337,0.06538461538461539,0.0028571149425922096,0.0,-0.020408139995610173,-0.05851064675450801,-0.059999986335806436,0.0,-0.026881657864112434,0.005882375380572151,-0.038461503192516594,-0.011627666048396938,0.0058823529411764705,-0.01388912607147292,0.019108313270400815,-0.041666666666666664
2000-04-18,0.05050505245112612,0.0,0.024096632524757113,-0.015624985448084446,0.0035714285714285713,-0.0028248311731837593,-0.015625,0.03571427349769534,-0.013736215718846003,-0.0028985912398362453,0.0,0.0,-0.008670498563314385,0.01960782480441495,-0.0057145426965774125,0.0,-0.01388912607147292,-0.002083301544189453,0.013636363636363636
2000-04-19,0.0,-0.0039682689858006985,0.005746722459969363,-0.030303090509739804,0.0035211267605633804,0.02247189838125572,-0.03125,0.03465345274951091,-0.04336047578222336,-0.03370788906779607,0.018181800448205245,-0.03157895889906769,0.008720907667252843,0.0,0.0,-0.011267605633802818,0.0,0.01461371452909037,-0.017241379310344827
2000-04-20,0.0,0.008064547140815094,0.017142856740263106,0.016129016752173694,0.0,0.0055249106638918044,-0.012096774193548387,0.009661879038063656,-0.011363632228296687,-0.01739131640193475,-0.10714286094417376,0.01604278670045392,-0.005763710620809536,0.039999961853027344,-0.011235997756860346,0.002857142857142857,0.02816950190629294,0.02469137449826133,-0.017391304347826087
2000-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.0,0.0,0.0
